,COD_DPTO_O,NDEP_PROCE,COD_EVE,NOM_EVE,SEMANA_01,SEMANA_02,SEMANA_03,SEMANA_04,SEMANA_05,SEMANA_06,SEMANA_07,SEMANA_08,SEMANA_09,SEMANA_10,SEMANA_11,SEMANA_12,SEMANA_13,SEMANA_14,SEMANA_15,SEMANA_16,Total general,lat,lon
649,0,NORTE SANTANDER,210.0,DENGUE,13,14,21,20,19,18,27,24,36,26,28,27,32,43,44,14,406,8.55995005,-72.87457365401787
650,0,NORTE SANTANDER,215.0,DEFECTOS CONGENITOS,6,4,7,8,4,5,6,6,3,4,0,1,0,0,0,0,54,8.55995005,-72.87457365401787
651,0,NORTE SANTANDER,220.0,DENGUE GRAVE,0,0,2,1,0,1,0,0,2,0,0,0,0,0,2,2,10,8.55995005,-72.87457365401787
652,0,NORTE SANTANDER,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,1,1,2,0,0,0,0,0,0,3,1,0,1,0,0,0,9,8.55995005,-72.87457365401787
653,0,NORTE SANTANDER,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,39,42,40,42,61,65,48,58,61,64,65,43,63,59,70,58,878,8.55995005,-72.87457365401787
654,0,NORTE SANTANDER,320.0,FIEBRE TIFOIDEA Y PARATIFOIDEA,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,8.55995005,-72.87457365401787
655,0,NORTE SANTANDER,330.0,HEPATITIS A,0,1,1,0,1,0,3,4,3,2,1,1,0,0,0,0,17,8.55995005,-72.87457365401787
656,0,NORTE SANTANDER,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,1,1,3,0,1,3,2,2,4,2,0,0,0,0,0,19,8.55995005,-72.87457365401787
657,0,NORTE SANTANDER,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,8.55995005,-72.87457365401787
658,0,NORTE SANTANDER,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,1,2,4,3,4,4,5,2,3,1,3,0,6,2,3,1,44,8.55995005,-72.87457365401787
659,0,NORTE SANTANDER,356.0,INTENTO DE SUICIDIO,7,10,15,8,12,26,13,22,18,23,18,16,19,25,25,11,268,8.55995005,-72.87457365401787
660,0,NORTE SANTANDER,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,21,21,27,19,13,12,6,6,10,9,6,7,5,5,0,3,170,8.55995005,-72.87457365401787
661,0,NORTE SANTANDER,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,5,9,11,7,7,22,9,16,13,16,13,9,18,17,19,6,197,8.55995005,-72.87457365401787
662,0,NORTE SANTANDER,,INTOXICACIONES,9,7,14,6,10,18,16,18,24,10,13,9,10,14,19,8,205,8.55995005,-72.87457365401787
663,0,NORTE SANTANDER,420.0,LEISHMANIASIS CUTANEA,4,10,4,3,2,8,9,6,4,4,2,1,1,1,1,1,61,8.55995005,-72.87457365401787
664,0,NORTE SANTANDER,455.0,LEPTOSPIROSIS,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8.55995005,-72.87457365401787
665,0,NORTE SANTANDER,465.0,MALARIA (TODAS LAS FORMAS),45,43,43,48,40,18,48,17,17,13,13,5,33,13,13,6,415,8.55995005,-72.87457365401787
666,0,NORTE SANTANDER,535.0,MENINGITIS BACTERIANA Y ENFERMEDAD MENINGOCÓCICA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,8.55995005,-72.87457365401787
667,0,NORTE SANTANDER,549.0,MORBILIDAD MATERNA EXTREMA,4,6,9,5,5,5,8,9,13,8,11,16,14,11,19,14,157,8.55995005,-72.87457365401787
668,0,NORTE SANTANDER,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,4,8.55995005,-72.87457365401787
669,0,NORTE SANTANDER,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,4,2,2,6,6,7,5,7,2,2,4,7,9,4,5,3,75,8.55995005,-72.87457365401787
670,0,NORTE SANTANDER,620.0,PAROTIDITIS,2,0,2,2,2,1,4,4,5,1,1,1,0,1,3,3,32,8.55995005,-72.87457365401787
671,0,NORTE SANTANDER,740.0,SIFILIS CONGENITA,1,4,0,3,3,4,0,0,1,1,3,3,5,8,1,1,38,8.55995005,-72.87457365401787
672,0,NORTE SANTANDER,750.0,SIFILIS GESTACIONAL,8,5,11,10,12,18,13,15,9,17,16,15,6,16,12,19,202,8.55995005,-72.87457365401787
673,0,NORTE SANTANDER,813.0,TUBERCULOSIS,7,6,6,7,6,7,11,13,8,9,5,9,8,11,12,3,128,8.55995005,-72.87457365401787
674,0,NORTE SANTANDER,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,8.55995005,-72.87457365401787
675,0,NORTE SANTANDER,831.0,VARICELA INDIVIDUAL,6,5,7,5,5,2,6,9,9,4,5,14,9,14,11,18,129,8.55995005,-72.87457365401787
676,0,NORTE SANTANDER,850.0,VIH/SIDA/MORTALIDAD POR SIDA,3,14,11,13,9,13,15,16,18,14,6,9,11,13,8,10,183,8.55995005,-72.87457365401787
677,0,NORTE SANTANDER,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,32,50,60,69,62,67,70,61,80,63,62,58,60,56,68,61,979,8.55995005,-72.87457365401787
678,0,NORTE SANTANDER,895.0,ZIKA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.55995005,-72.87457365401787
679,0,Total NORTE SANTANDER,,,243,286,336,328,313,360,361,341,373,332,311,272,334,346,368,271,5175,,
680,63,QUINDIO,100.0,ACCIDENTE OFIDICO,1,0,1,0,1,0,0,1,1,0,0,0,0,1,2,0,8,4.39764335,-75.69346949011182
681,0,QUINDIO,110.0,BAJO PESO AL NACER,1,2,2,1,4,1,0,1,5,3,7,2,0,9,6,0,44,4.39764335,-75.69346949011182
682,0,QUINDIO,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,1,2,3,3,2,0,6,1,2,0,4,2,3,1,4,34,4.39764335,-75.69346949011182
683,0,QUINDIO,210.0,DENGUE,1,5,2,1,6,4,6,1,5,5,5,5,7,4,5,6,68,4.39764335,-75.69346949011182
684,0,QUINDIO,215.0,DEFECTOS CONGENITOS,1,0,2,2,4,2,0,0,0,0,0,1,0,0,0,0,12,4.39764335,-75.69346949011182
685,0,QUINDIO,220.0,DENGUE GRAVE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4.39764335,-75.69346949011182
686,0,QUINDIO,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,4.39764335,-75.69346949011182
687,0,QUINDIO,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,27,32,31,42,35,36,29,35,34,34,36,34,39,25,33,29,531,4.39764335,-75.69346949011182
688,0,QUINDIO,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",0,4,0,0,0,0,1,2,0,1,0,1,0,0,0,0,9,4.39764335,-75.69346949011182
689,0,QUINDIO,345.0,ESI - IRAG (VIGILANCIA CENTINELA),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.39764335,-75.69346949011182
690,0,QUINDIO,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.39764335,-75.69346949011182
691,0,QUINDIO,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,1,0,1,0,0,1,0,0,2,0,2,1,0,0,0,0,8,4.39764335,-75.69346949011182
692,0,QUINDIO,356.0,INTENTO DE SUICIDIO,9,7,15,12,24,14,12,12,13,9,12,15,11,10,18,6,199,4.39764335,-75.69346949011182
693,0,QUINDIO,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,0,0,0,1,0,0,0,0,0,0,1,1,3,0,1,2,9,4.39764335,-75.69346949011182
694,0,QUINDIO,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,2,6,12,6,9,5,7,7,7,5,5,12,9,6,10,2,110,4.39764335,-75.69346949011182
695,0,QUINDIO,,INTOXICACIONES,6,4,8,16,4,4,10,8,6,7,15,8,7,5,10,14,132,4.39764335,-75.69346949011182
696,0,QUINDIO,420.0,LEISHMANIASIS CUTANEA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.39764335,-75.69346949011182
697,0,QUINDIO,549.0,MORBILIDAD MATERNA EXTREMA,3,0,0,3,3,2,0,1,3,3,3,1,1,0,2,3,28,4.39764335,-75.69346949011182
698,0,QUINDIO,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,2,2,0,3,2,2,1,0,3,1,0,2,1,2,1,22,4.39764335,-75.69346949011182
699,0,QUINDIO,620.0,PAROTIDITIS,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,7,4.39764335,-75.69346949011182
700,0,QUINDIO,740.0,SIFILIS CONGENITA,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,4.39764335,-75.69346949011182
701,0,QUINDIO,750.0,SIFILIS GESTACIONAL,6,2,4,3,4,1,1,2,1,1,2,3,3,0,1,2,36,4.39764335,-75.69346949011182
702,0,QUINDIO,813.0,TUBERCULOSIS,2,3,5,3,5,1,2,4,6,8,7,6,4,4,3,0,63,4.39764335,-75.69346949011182
703,0,QUINDIO,831.0,VARICELA INDIVIDUAL,0,8,1,3,3,1,1,4,4,1,6,2,4,7,2,2,49,4.39764335,-75.69346949011182
704,0,QUINDIO,850.0,VIH/SIDA/MORTALIDAD POR SIDA,2,5,2,5,1,3,1,4,5,6,5,3,3,4,2,4,55,4.39764335,-75.69346949011182
705,0,QUINDIO,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,24,21,48,52,43,44,47,33,36,33,32,41,39,46,44,32,615,4.39764335,-75.69346949011182
706,0,Total QUINDIO,,,89,103,138,153,155,124,119,122,131,121,139,142,136,127,143,109,2051,,
707,66,RISARALDA,100.0,ACCIDENTE OFIDICO,2,3,0,2,0,1,0,3,1,0,1,1,0,1,0,1,16,5.2102948,-75.9842236
708,0,RISARALDA,110.0,BAJO PESO AL NACER,9,3,2,3,5,5,4,7,4,3,9,4,5,13,7,1,84,5.2102948,-75.9842236
709,0,RISARALDA,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,2,8,6,3,3,8,3,4,4,2,3,5,4,6,8,6,75,5.2102948,-75.9842236
710,0,RISARALDA,210.0,DENGUE,1,2,7,7,5,2,4,5,3,1,4,2,1,11,7,0,62,5.2102948,-75.9842236
711,0,RISARALDA,215.0,DEFECTOS CONGENITOS,2,1,1,0,4,1,0,3,5,1,3,2,0,0,0,0,23,5.2102948,-75.9842236
712,0,RISARALDA,220.0,DENGUE GRAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.2102948,-75.9842236
713,0,RISARALDA,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5.2102948,-75.9842236
714,0,RISARALDA,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,44,55,55,61,62,51,54,51,61,47,57,65,68,59,67,59,916,5.2102948,-75.9842236
715,0,RISARALDA,330.0,HEPATITIS A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.2102948,-75.9842236
716,0,RISARALDA,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,6,5.2102948,-75.9842236
717,0,RISARALDA,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.2102948,-75.9842236
718,0,RISARALDA,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5.2102948,-75.9842236
719,0,RISARALDA,356.0,INTENTO DE SUICIDIO,14,10,16,11,14,20,19,18,19,13,19,17,23,20,12,14,259,5.2102948,-75.9842236
720,0,RISARALDA,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,5,5,4,3,10,3,0,2,0,1,1,1,0,0,0,0,35,5.2102948,-75.9842236
721,0,RISARALDA,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,10,8,12,4,8,13,11,14,15,10,13,9,18,14,7,8,174,5.2102948,-75.9842236
722,0,RISARALDA,,INTOXICACIONES,6,9,7,16,1,7,5,12,11,7,10,4,6,10,5,8,124,5.2102948,-75.9842236
723,0,RISARALDA,420.0,LEISHMANIASIS CUTANEA,3,3,2,1,1,1,1,1,1,1,0,0,0,0,1,0,16,5.2102948,-75.9842236
724,0,RISARALDA,455.0,LEPTOSPIROSIS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.2102948,-75.9842236
725,0,RISARALDA,465.0,MALARIA (TODAS LAS FORMAS),17,30,25,14,22,16,26,19,24,16,19,18,14,24,19,3,306,5.2102948,-75.9842236
726,0,RISARALDA,549.0,MORBILIDAD MATERNA EXTREMA,4,6,17,9,8,12,13,8,12,11,10,18,11,13,18,2,172,5.2102948,-75.9842236
727,0,RISARALDA,551.0,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,5.2102948,-75.9842236
728,0,RISARALDA,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,2,4,5,4,1,3,5,2,2,3,1,1,2,3,2,1,41,5.2102948,-75.9842236
729,0,RISARALDA,591.0,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR ENFERMEDAD DIARREICA AGUDA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.2102948,-75.9842236
730,0,RISARALDA,620.0,PAROTIDITIS,0,2,0,0,1,0,1,1,0,0,2,1,0,0,0,0,8,5.2102948,-75.9842236
731,0,RISARALDA,740.0,SIFILIS CONGENITA,1,0,2,3,0,0,0,2,1,0,0,0,1,1,0,0,11,5.2102948,-75.9842236
732,0,RISARALDA,750.0,SIFILIS GESTACIONAL,3,5,6,2,3,3,3,1,3,5,7,1,4,4,4,2,56,5.2102948,-75.9842236
733,0,RISARALDA,813.0,TUBERCULOSIS,4,5,8,9,8,13,14,10,11,10,10,10,17,14,6,4,153,5.2102948,-75.9842236
734,0,RISARALDA,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,5.2102948,-75.9842236
735,0,RISARALDA,831.0,VARICELA INDIVIDUAL,1,4,2,4,3,3,3,5,3,3,4,4,6,5,5,4,59,5.2102948,-75.9842236
736,0,RISARALDA,850.0,VIH/SIDA/MORTALIDAD POR SIDA,6,1,4,10,17,9,8,6,15,2,17,10,6,13,11,6,141,5.2102948,-75.9842236
737,0,RISARALDA,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,42,46,54,46,45,62,77,51,69,68,88,55,50,70,54,40,917,5.2102948,-75.9842236
738,0,RISARALDA,895.0,ZIKA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.2102948,-75.9842236
739,0,Total RISARALDA,,,179,212,237,213,222,237,252,225,265,205,278,232,238,283,234,160,3672,,
740,68,SANTANDER,100.0,ACCIDENTE OFIDICO,5,3,7,4,1,1,6,4,3,1,2,3,1,3,4,5,53,7.0000085,-73.2500086
741,0,SANTANDER,110.0,BAJO PESO AL NACER,13,13,8,13,15,6,10,10,10,11,13,12,6,12,9,7,168,7.0000085,-73.2500086
742,0,SANTANDER,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,4,6,2,5,3,6,4,11,6,8,7,3,4,4,2,2,77,7.0000085,-73.2500086
743,0,SANTANDER,210.0,DENGUE,10,19,11,13,9,27,17,11,22,18,16,22,17,29,28,16,285,7.0000085,-73.2500086
744,0,SANTANDER,215.0,DEFECTOS CONGENITOS,4,4,9,7,3,6,1,6,3,7,1,0,0,0,0,0,51,7.0000085,-73.2500086
745,0,SANTANDER,220.0,DENGUE GRAVE,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,7.0000085,-73.2500086
746,0,SANTANDER,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,5,7.0000085,-73.2500086
747,0,SANTANDER,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,62,76,73,81,84,77,87,93,86,84,86,104,95,94,88,69,1339,7.0000085,-73.2500086
748,0,SANTANDER,330.0,HEPATITIS A,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,7.0000085,-73.2500086
749,0,SANTANDER,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,1,3,2,1,0,2,5,1,0,2,4,0,0,0,0,22,7.0000085,-73.2500086
750,0,SANTANDER,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0000085,-73.2500086
751,0,SANTANDER,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,1,2,0,1,1,3,3,0,2,1,0,2,1,0,1,3,21,7.0000085,-73.2500086
752,0,SANTANDER,356.0,INTENTO DE SUICIDIO,19,17,26,17,21,25,32,23,26,31,23,13,24,21,21,28,367,7.0000085,-73.2500086
753,0,SANTANDER,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,10,14,11,6,11,13,11,8,5,3,5,4,0,0,0,0,101,7.0000085,-73.2500086
754,0,SANTANDER,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,10,13,17,9,11,13,16,13,16,21,16,6,17,14,13,17,222,7.0000085,-73.2500086
755,0,SANTANDER,,INTOXICACIONES,2,9,9,4,7,7,3,9,13,11,10,7,11,11,18,7,138,7.0000085,-73.2500086
756,0,SANTANDER,420.0,LEISHMANIASIS CUTANEA,11,11,8,7,24,12,16,5,15,12,15,5,5,3,2,0,151,7.0000085,-73.2500086
757,0,SANTANDER,455.0,LEPTOSPIROSIS,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7.0000085,-73.2500086
758,0,SANTANDER,465.0,MALARIA (TODAS LAS FORMAS),2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,7,7.0000085,-73.2500086
759,0,SANTANDER,535.0,MENINGITIS BACTERIANA Y ENFERMEDAD MENINGOCÓCICA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0000085,-73.2500086
760,0,SANTANDER,549.0,MORBILIDAD MATERNA EXTREMA,5,6,11,7,9,8,10,11,6,13,9,11,6,10,9,20,151,7.0000085,-73.2500086
761,0,SANTANDER,551.0,MORTALIDAD MATERNA TEMPRANA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7.0000085,-73.2500086
762,0,SANTANDER,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,2,1,9,7,7,2,3,4,3,1,4,0,3,5,2,1,54,7.0000085,-73.2500086
763,0,SANTANDER,591.0,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR INFECCIÓN RESPIRATORIA AGUDA,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,7.0000085,-73.2500086
764,0,SANTANDER,620.0,PAROTIDITIS,0,0,1,0,1,0,1,2,0,2,0,0,0,0,1,0,8,7.0000085,-73.2500086
765,0,SANTANDER,740.0,SIFILIS CONGENITA,2,2,1,1,1,1,1,1,1,1,1,2,0,2,1,1,19,7.0000085,-73.2500086
766,0,SANTANDER,750.0,SIFILIS GESTACIONAL,5,4,3,7,5,10,14,7,9,13,13,10,7,13,9,15,144,7.0000085,-73.2500086
767,0,SANTANDER,760.0,TETANOS ACCIDENTAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0000085,-73.2500086
768,0,SANTANDER,813.0,TUBERCULOSIS,12,5,12,11,12,10,15,13,11,16,16,17,7,11,13,12,193,7.0000085,-73.2500086
769,0,SANTANDER,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,5,7.0000085,-73.2500086
770,0,SANTANDER,831.0,VARICELA INDIVIDUAL,5,3,4,3,3,6,7,2,9,2,5,5,1,9,10,2,76,7.0000085,-73.2500086
771,0,SANTANDER,850.0,VIH/SIDA/MORTALIDAD POR SIDA,20,10,21,8,10,10,11,13,8,9,14,8,9,7,12,5,175,7.0000085,-73.2500086
772,0,SANTANDER,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,56,75,124,77,111,108,98,111,111,123,107,108,102,120,101,92,1624,7.0000085,-73.2500086
773,0,SANTANDER,895.0,ZIKA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0000085,-73.2500086
774,0,Total SANTANDER,,,266,299,370,292,350,353,373,364,367,388,367,351,319,370,344,303,5476,,
775,70,SUCRE,100.0,ACCIDENTE OFIDICO,1,0,1,1,1,4,2,2,1,1,0,1,0,2,1,0,18,9.0,-75.0
776,0,SUCRE,110.0,BAJO PESO AL NACER,7,11,3,4,7,7,10,8,6,8,5,9,3,4,5,1,98,9.0,-75.0
777,0,SUCRE,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,2,1,2,1,3,3,5,3,6,4,5,5,1,1,3,1,46,9.0,-75.0
778,0,SUCRE,210.0,DENGUE,11,10,14,18,15,9,13,16,17,18,10,15,7,9,7,5,194,9.0,-75.0
779,0,SUCRE,215.0,DEFECTOS CONGENITOS,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,5,9.0,-75.0
780,0,SUCRE,220.0,DENGUE GRAVE,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,4,9.0,-75.0
781,0,SUCRE,298.0,EVENTO ADVERSO POSTERIOR A LA VACUNACION GRAVE,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,6,9.0,-75.0
782,0,SUCRE,300.0,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,38,29,38,43,42,38,34,45,42,42,40,39,31,43,29,27,600,9.0,-75.0
783,0,SUCRE,340.0,"HEPATITIS B, C Y COINFECCIÓN HEPATITIS B Y DELTA",1,0,1,3,3,1,2,3,1,2,0,3,0,0,0,0,20,9.0,-75.0
784,0,SUCRE,348.0,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,0,0,1,1,0,1,1,0,0,0,2,2,6,4,2,20,9.0,-75.0
785,0,SUCRE,352.0,INFECCIONES DE SITIO QUIRÚRGICO ASOCIADAS A PROCEDIMIENTO MÉDICO QUIRÚRGICO,0,0,0,1,0,1,1,0,0,2,1,0,1,0,0,0,7,9.0,-75.0
786,0,SUCRE,356.0,INTENTO DE SUICIDIO,4,6,5,5,5,9,8,7,8,6,12,3,6,9,4,5,102,9.0,-75.0
787,0,SUCRE,357.0,INFECCIONES ASOCIADAS A DISPOSITIVOS - INDIVIDUAL,0,0,1,6,3,1,2,4,1,5,0,5,0,1,3,0,32,9.0,-75.0
788,0,SUCRE,365.0,INTENTO DE SUICIDIO CON MECANISMO INTOXICACIÓN,3,6,3,3,1,7,6,3,5,4,9,3,3,7,4,4,71,9.0,-75.0
789,0,SUCRE,,INTOXICACIONES,8,6,15,9,8,12,8,4,4,7,6,1,8,2,3,6,107,9.0,-75.0
790,0,SUCRE,420.0,LEISHMANIASIS CUTANEA,4,6,2,1,3,1,2,0,2,2,1,0,1,0,0,0,25,9.0,-75.0
791,0,SUCRE,455.0,LEPTOSPIROSIS,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,9.0,-75.0
792,0,SUCRE,465.0,MALARIA (TODAS LAS FORMAS),0,0,0,1,1,0,2,0,0,2,0,0,1,0,0,0,7,9.0,-75.0
793,0,SUCRE,535.0,MENINGITIS BACTERIANA Y ENFERMEDAD MENINGOCÓCICA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,-75.0
794,0,SUCRE,549.0,MORBILIDAD MATERNA EXTREMA,9,13,6,15,14,8,12,15,8,12,10,11,7,25,8,11,184,9.0,-75.0
795,0,SUCRE,551.0,MORTALIDAD MATERNA TEMPRANA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,9.0,-75.0
796,0,SUCRE,560.0,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,4,4,5,4,3,5,1,7,8,4,7,1,4,6,3,5,71,9.0,-75.0
797,0,SUCRE,591.0,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR DESNUTRICIÓN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,-75.0
798,0,SUCRE,,VIGILANCIA INTEGRADA DE MUERTES EN MENORES DE CINCO AÑOS POR ENFERMEDAD DIARREICA AGUDA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0,-75.0
799,0,SUCRE,620.0,PAROTIDITIS,2,0,0,0,1,2,0,1,1,0,1,0,0,1,1,1,11,9.0,-75.0
800,0,SUCRE,740.0,SIFILIS CONGENITA,3,0,0,0,2,0,1,0,1,0,0,2,0,1,0,0,10,9.0,-75.0
801,0,SUCRE,750.0,SIFILIS GESTACIONAL,8,3,5,6,7,1,6,5,4,5,7,7,1,6,3,5,79,9.0,-75.0
802,0,SUCRE,813.0,TUBERCULOSIS,2,0,1,2,4,3,1,1,1,1,1,5,1,2,0,1,26,9.0,-75.0
803,0,SUCRE,,TUBERCULOSIS FARMACORRESISTENTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.0,-75.0
804,0,SUCRE,831.0,VARICELA INDIVIDUAL,1,3,4,1,5,0,3,0,0,0,2,0,5,3,1,0,28,9.0,-75.0
805,0,SUCRE,850.0,VIH/SIDA/MORTALIDAD POR SIDA,5,0,2,5,5,3,5,4,10,2,5,4,3,2,1,6,62,9.0,-75.0
806,0,SUCRE,875.0,VIGILANCIA EN SALUD PÚBLICA DE LA VIOLENCIA DE GÉNERO E INTRAFAMILIAR,20,31,44,34,35,32,33,43,28,38,39,41,40,31,19,31,539,9.0,-75.0
807,0,Total SUCRE,,,133,132,154,165,170,151,159,173,156,167,162,159,127,163,99,112,2382,,
808,73,TOLIMA,100.0,ACCIDENTE OFIDICO,3,2,2,3,2,3,1,2,2,1,6,3,1,3,6,3,43,3.7500086,-75.2500086
809,0,TOLIMA,110.0,BAJO PESO AL NACER,4,3,12,9,8,7,5,10,8,10,8,10,5,8,1,1,109,3.7500086,-75.2500086
810,0,TOLIMA,113.0,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,4,4,3,10,5,7,5,11,4,5,7,4,0,5,3,2,79,3.7500086,-75.2500086
